Project.Name,UNIT,SEARCH.AREA,Time,Date,EASTING,NORTHING,MolluskCode,ScientificName,Type,CommonName,Count,Year,Month
Turner Creek,5,5SA5-1,2011-06-07 13:00:00,2011-06-07,474103.0,5030453.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,1,2011,6
Turner Creek,5,5SA5-1,2011-06-07 13:00:00,2011-06-07,474103.0,5030453.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2011,6
Turner Creek,5,5SA5-1,2011-06-07 13:00:00,2011-06-07,474103.0,5030453.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2011,6
Turner Creek,5,5SA6-1,2011-06-07 14:00:00,2011-06-07,473993.0,5030535.0,ARCO,Ariolimax columbiana,Slug,Banana slug,8,2011,6
Turner Creek,5,5SA6-1,2011-06-07 14:00:00,2011-06-07,473993.0,5030535.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,1,2011,6
Turner Creek,5,5SA6-1,2011-06-07 14:00:00,2011-06-07,473993.0,5030535.0,MOFI,Monadenia fidelis,Snail,Pacific Sideband snail,1,2011,6
Turner Creek,5,5SA6-1,2011-06-07 14:00:00,2011-06-07,473993.0,5030535.0,PRAN,Prophysaon andersoni,Slug,Reticulate Taildropper slug,1,2011,6
Turner Creek,5,5SA6-1,2011-06-07 14:00:00,2011-06-07,473993.0,5030535.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2011,6
Turner Creek,5,5SA7-1,2011-06-07 14:45:00,2011-06-07,473916.0,5030602.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2011,6
Turner Creek,5,5SA7-1,2011-06-07 14:45:00,2011-06-07,473916.0,5030602.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,1,2011,6
Turner Creek,5,5SA7-1,2011-06-07 14:45:00,2011-06-07,473916.0,5030602.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2011,6
Turner Creek,5,5SA8-1,2011-06-07 15:40:00,2011-06-07,473920.0,5030753.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,2,2011,6
Turner Creek,5,5SA8-1,2011-06-07 15:40:00,2011-06-07,473920.0,5030753.0,ARCO,Ariolimax columbiana,Slug,Banana slug,2,2011,6
Turner Creek,5,5SA8-1,2011-06-07 15:40:00,2011-06-07,473920.0,5030753.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,1,2011,6
Turner Creek,5,5SA8-1,2011-06-07 15:40:00,2011-06-07,473920.0,5030753.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2011,6
Turner Creek,5,5SA8-1,2011-06-07 15:40:00,2011-06-07,473920.0,5030753.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,4,2011,6
Turner Creek,9,9SA1-1,2011-06-14 16:15:00,2011-06-14,475055.0,5028138.0,ARCO,Ariolimax columbiana,Slug,Banana slug,3,2011,6
Turner Creek,9,9SA1-1,2011-06-14 16:15:00,2011-06-14,475055.0,5028138.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,23,2011,6
Turner Creek,9,9SA1-1,2011-06-14 16:15:00,2011-06-14,475055.0,5028138.0,PRDU,Prophysaon dubium,Slug,Papillose Taildropper slug,1,2011,6
Turner Creek,9,9SA1-1,2011-06-14 16:15:00,2011-06-14,475055.0,5028138.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,5,2011,6
Turner Creek,9,9SA1-1,2011-06-14 16:15:00,2011-06-14,475055.0,5028138.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2011,6
Turner Creek,9,9SA1-1,2011-06-14 16:15:00,2011-06-14,475055.0,5028138.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,4,2011,6
Turner Creek,9,9SA10-1,2011-06-16 13:40:00,2011-06-16,475468.0,5028782.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2011,6
Turner Creek,9,9SA10-1,2011-06-16 13:40:00,2011-06-16,475468.0,5028782.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,4,2011,6
Turner Creek,9,9SA10-1,2011-06-16 13:40:00,2011-06-16,475468.0,5028782.0,PRAN,Prophysaon andersoni,Slug,Reticulate Taildropper slug,1,2011,6
Turner Creek,9,9SA10-1,2011-06-16 13:40:00,2011-06-16,475468.0,5028782.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2011,6
Turner Creek,9,9SA11-1,2011-06-16 14:20:00,2011-06-16,475538.0,5028729.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2011,6
Turner Creek,9,9SA11-1,2011-06-16 14:20:00,2011-06-16,475538.0,5028729.0,PRDU,Prophysaon dubium,Slug,Papillose Taildropper slug,1,2011,6
Turner Creek,9,9SA12-1,2011-06-17 11:10:00,2011-06-17,475623.0,5028817.0,ARCO,Ariolimax columbiana,Slug,Banana slug,3,2011,6
Turner Creek,9,9SA12-1,2011-06-17 11:10:00,2011-06-17,475623.0,5028817.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,1,2011,6
Turner Creek,9,9SA13-1,2011-06-17 12:10:00,2011-06-17,475643.0,5028903.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2011,6
Turner Creek,9,9SA13-1,2011-06-17 12:10:00,2011-06-17,475643.0,5028903.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,1,2011,6
Turner Creek,9,9SA13-1,2011-06-17 12:10:00,2011-06-17,475643.0,5028903.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2011,6
Turner Creek,9,9SA14-1,2011-06-17 13:00:00,2011-06-17,475744.0,5028928.0,ARCO,Ariolimax columbiana,Slug,Banana slug,3,2011,6
Turner Creek,9,9SA14-1,2011-06-17 13:00:00,2011-06-17,475744.0,5028928.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2011,6
Turner Creek,9,9SA14-1,2011-06-17 13:00:00,2011-06-17,475744.0,5028928.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,4,2011,6
Turner Creek,9,9SA14-1,2011-06-17 13:00:00,2011-06-17,475744.0,5028928.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,5,2011,6
Turner Creek,9,9SA15-1,2011-06-17 14:00:00,2011-06-17,475817.0,5029028.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2011,6
Turner Creek,9,9SA15-1,2011-06-17 14:00:00,2011-06-17,475817.0,5029028.0,MOFI,Monadenia fidelis,Snail,Pacific Sideband snail,1,2011,6
Turner Creek,9,9SA15-1,2011-06-17 14:00:00,2011-06-17,475817.0,5029028.0,PRAN,Prophysaon andersoni,Slug,Reticulate Taildropper slug,2,2011,6
Turner Creek,9,9SA15-1,2011-06-17 14:00:00,2011-06-17,475817.0,5029028.0,PRDU,Prophysaon dubium,Slug,Papillose Taildropper slug,1,2011,6
Turner Creek,9,9SA15-1,2011-06-17 14:00:00,2011-06-17,475817.0,5029028.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,1,2011,6
Turner Creek,9,9SA16-1,2011-06-17 15:00:00,2011-06-17,475899.0,5028976.0,ARCO,Ariolimax columbiana,Slug,Banana slug,3,2011,6
Turner Creek,9,9SA16-1,2011-06-17 15:00:00,2011-06-17,475899.0,5028976.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,1,2011,6
Turner Creek,9,9SA16-1,2011-06-17 15:00:00,2011-06-17,475899.0,5028976.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,1,2011,6
Turner Creek,9,9SA16-1,2011-06-17 15:00:00,2011-06-17,475899.0,5028976.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,2,2011,6
Turner Creek,9,9SA17-1,2011-06-17 16:00:00,2011-06-17,476008.0,5029001.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,1,2011,6
Turner Creek,9,9SA17-1,2011-06-17 16:00:00,2011-06-17,476008.0,5029001.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,2,2011,6
Turner Creek,9,9SA17-1,2011-06-17 16:00:00,2011-06-17,476008.0,5029001.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2011,6
Turner Creek,9,9SA18-1,2011-06-20 14:40:00,2011-06-20,476105.0,5028943.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,2,2011,6
Turner Creek,9,9SA18-1,2011-06-20 14:40:00,2011-06-20,476105.0,5028943.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,3,2011,6
Turner Creek,9,9SA18-1,2011-06-20 14:40:00,2011-06-20,476105.0,5028943.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,3,2011,6
Turner Creek,9,9SA18-1,2011-06-20 14:40:00,2011-06-20,476105.0,5028943.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2011,6
Turner Creek,9,9SA18-1,2011-06-20 14:40:00,2011-06-20,476105.0,5028943.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,2,2011,6
Turner Creek,9,9SA19-1,2011-06-20 13:40:00,2011-06-20,476175.0,5028899.0,ARCO,Ariolimax columbiana,Slug,Banana slug,2,2011,6
Turner Creek,9,9SA19-1,2011-06-20 13:40:00,2011-06-20,476175.0,5028899.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,1,2011,6
Turner Creek,9,9SA19-1,2011-06-20 13:40:00,2011-06-20,476175.0,5028899.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,2,2011,6
Turner Creek,9,9SA19-1,2011-06-20 13:40:00,2011-06-20,476175.0,5028899.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2011,6
Turner Creek,9,9SA19-1,2011-06-20 13:40:00,2011-06-20,476175.0,5028899.0,MOFI,Monadenia fidelis,Snail,Pacific Sideband snail,1,2011,6
Turner Creek,9,9SA19-1,2011-06-20 13:40:00,2011-06-20,476175.0,5028899.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,1,2011,6
Turner Creek,9,9SA19-1,2011-06-20 13:40:00,2011-06-20,476175.0,5028899.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2011,6
Turner Creek,9,9SA2-1,2011-06-14 17:10:00,2011-06-14,475072.0,5028268.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,5,2011,6
Turner Creek,9,9SA2-1,2011-06-14 17:10:00,2011-06-14,475072.0,5028268.0,PRAN,Prophysaon andersoni,Slug,Reticulate Taildropper slug,1,2011,6
Turner Creek,9,9SA2-1,2011-06-14 17:10:00,2011-06-14,475072.0,5028268.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2011,6
Turner Creek,9,9SA20-1,2011-06-20 12:50:00,2011-06-20,476203.0,5028808.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,1,2011,6
Turner Creek,9,9SA20-1,2011-06-20 12:50:00,2011-06-20,476203.0,5028808.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,3,2011,6
Turner Creek,9,9SA20-1,2011-06-20 12:50:00,2011-06-20,476203.0,5028808.0,ARCO,Ariolimax columbiana,Slug,Banana slug,3,2011,6
Turner Creek,9,9SA20-1,2011-06-20 12:50:00,2011-06-20,476203.0,5028808.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,1,2011,6
Turner Creek,9,9SA20-1,2011-06-20 12:50:00,2011-06-20,476203.0,5028808.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,2,2011,6
Turner Creek,9,9SA20-1,2011-06-20 12:50:00,2011-06-20,476203.0,5028808.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,4,2011,6
Turner Creek,9,9SA20-1,2011-06-20 12:50:00,2011-06-20,476203.0,5028808.0,PLVE,Plethodon vehiculum,Salamander,Western redback salamander,2,2011,6
Turner Creek,9,9SA20-1,2011-06-20 12:50:00,2011-06-20,476203.0,5028808.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2011,6
Turner Creek,9,9SA20-1,2011-06-20 12:50:00,2011-06-20,476203.0,5028808.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2011,6
Turner Creek,9,9SA21-1,2011-06-20 12:00:00,2011-06-20,476195.0,5028708.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,2,2011,6
Turner Creek,9,9SA21-1,2011-06-20 12:00:00,2011-06-20,476195.0,5028708.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,1,2011,6
Turner Creek,9,9SA21-1,2011-06-20 12:00:00,2011-06-20,476195.0,5028708.0,ZAsp,Zacholeus new species,Slug,"New species of sheathed slug, name unknown at the time",1,2011,6
Turner Creek,9,9SA22-1,2011-06-20 11:00:00,2011-06-20,476119.0,5028680.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2011,6
Turner Creek,9,9SA22-1,2011-06-20 11:00:00,2011-06-20,476119.0,5028680.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2011,6
Turner Creek,9,9SA24-1,2011-06-17 09:25:00,2011-06-17,475902.0,5028574.0,ARCO,Ariolimax columbiana,Slug,Banana slug,7,2011,6
Turner Creek,9,9SA24-1,2011-06-17 09:25:00,2011-06-17,475902.0,5028574.0,MOFI,Monadenia fidelis,Snail,Pacific Sideband snail,1,2011,6
Turner Creek,9,9SA24-1,2011-06-17 09:25:00,2011-06-17,475902.0,5028574.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2011,6
Turner Creek,9,9SA25-1,2011-06-17 10:20:00,2011-06-17,475859.0,5028656.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,1,2011,6
Turner Creek,9,9SA25-1,2011-06-17 10:20:00,2011-06-17,475859.0,5028656.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2011,6
Turner Creek,9,9SA26-1,2011-06-16 16:00:00,2011-06-16,475702.0,5028670.0,ARCO,Ariolimax columbiana,Slug,Banana slug,3,2011,6
Turner Creek,9,9SA26-1,2011-06-16 16:00:00,2011-06-16,475702.0,5028670.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,2,2011,6
Turner Creek,9,9SA26-1,2011-06-16 16:00:00,2011-06-16,475702.0,5028670.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,4,2011,6
Turner Creek,9,9SA26-1,2011-06-16 16:00:00,2011-06-16,475702.0,5028670.0,PRAN,Prophysaon andersoni,Slug,Reticulate Taildropper slug,1,2011,6
Turner Creek,9,9SA26-1,2011-06-16 16:00:00,2011-06-16,475702.0,5028670.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2011,6
Turner Creek,9,9SA27-1,2011-06-16 15:00:00,2011-06-16,475597.0,5028656.0,ARCO,Ariolimax columbiana,Slug,Banana slug,2,2011,6
Turner Creek,9,9SA27-1,2011-06-16 15:00:00,2011-06-16,475597.0,5028656.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2011,6
Turner Creek,9,9SA27-1,2011-06-16 15:00:00,2011-06-16,475597.0,5028656.0,PRAN,Prophysaon andersoni,Slug,Reticulate Taildropper slug,1,2011,6
Turner Creek,9,9SA27-1,2011-06-16 15:00:00,2011-06-16,475597.0,5028656.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2011,6
Turner Creek,9,9SA28-1,2011-06-16 16:50:00,2011-06-16,475548.0,5028549.0,ARCO,Ariolimax columbiana,Slug,Banana slug,5,2011,6
Turner Creek,9,9SA28-1,2011-06-16 16:50:00,2011-06-16,475548.0,5028549.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,1,2011,6
Turner Creek,9,9SA28-1,2011-06-16 16:50:00,2011-06-16,475548.0,5028549.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2011,6
Turner Creek,9,9SA28-1,2011-06-20 10:20:00,2011-06-20,475997.0,5028670.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2011,6
Turner Creek,9,9SA28-1,2011-06-20 10:20:00,2011-06-20,475997.0,5028670.0,ARCO,Ariolimax columbiana,Slug,Banana slug,5,2011,6
Turner Creek,9,9SA28-1,2011-06-20 10:20:00,2011-06-20,475997.0,5028670.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,1,2011,6
Turner Creek,9,9SA28-1,2011-06-20 10:20:00,2011-06-20,475997.0,5028670.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2011,6
Turner Creek,9,9SA28-1,2011-06-20 10:20:00,2011-06-20,475997.0,5028670.0,MOFI,Monadenia fidelis,Snail,Pacific Sideband snail,3,2011,6
Turner Creek,9,9SA28-1,2011-06-20 10:20:00,2011-06-20,475997.0,5028670.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,1,2011,6
Turner Creek,9,9SA28-1,2011-06-20 10:20:00,2011-06-20,475997.0,5028670.0,TAGR,Taricha granulosa,Salamander,Rough skinned newt,1,2011,6
Turner Creek,9,9SA28-1,2011-06-20 10:20:00,2011-06-20,475997.0,5028670.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2011,6
Turner Creek,9,9SA29-1,2011-06-16 17:30:00,2011-06-16,475527.0,5028466.0,ARCO,Ariolimax columbiana,Slug,Banana slug,5,2011,6
Turner Creek,9,9SA29-1,2011-06-16 17:30:00,2011-06-16,475527.0,5028466.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2011,6
Turner Creek,9,9SA29-1,2011-06-16 17:30:00,2011-06-16,475527.0,5028466.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2011,6
Turner Creek,9,9SA3-1,2011-06-15 16:00:00,2011-06-15,475038.0,5028390.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,1,2011,6
Turner Creek,9,9SA3-1,2011-06-15 16:00:00,2011-06-15,475038.0,5028390.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2011,6
Turner Creek,9,9SA30-1,2011-06-15 12:00:00,2011-06-15,475452.0,5028324.0,ARCO,Ariolimax columbiana,Slug,Banana slug,2,2011,6
Turner Creek,9,9SA30-1,2011-06-15 12:00:00,2011-06-15,475452.0,5028324.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2011,6
Turner Creek,9,9SA30-1,2011-06-15 12:00:00,2011-06-15,475452.0,5028324.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,5,2011,6
Turner Creek,9,9SA30-1,2011-06-15 12:00:00,2011-06-15,475452.0,5028324.0,PRDU,Prophysaon dubium,Slug,Papillose Taildropper slug,1,2011,6
Turner Creek,9,9SA30-1,2011-06-15 12:00:00,2011-06-15,475452.0,5028324.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,1,2011,6
Turner Creek,9,9SA30-1,2011-06-15 12:00:00,2011-06-15,475452.0,5028324.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2011,6
Turner Creek,9,9SA31-1,2011-06-15 12:45:00,2011-06-15,475385.0,5028334.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2011,6
Turner Creek,9,9SA31-1,2011-06-15 12:45:00,2011-06-15,475385.0,5028334.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2011,6
Turner Creek,9,9SA32-1,2011-06-15 13:30:00,2011-06-15,475296.0,5028371.0,EUFU,Euconulus fulvus,Snail,Brown Hive snail,1,2011,6
Turner Creek,9,9SA32-1,2011-06-15 13:30:00,2011-06-15,475296.0,5028371.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,2,2011,6
Turner Creek,9,9SA32-1,2011-06-15 13:30:00,2011-06-15,475296.0,5028371.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2011,6
Turner Creek,9,9SA32-1,2011-06-15 13:30:00,2011-06-15,475296.0,5028371.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2011,6
Turner Creek,9,9SA32-1,2011-06-15 13:30:00,2011-06-15,475296.0,5028371.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2011,6
Turner Creek,9,9SA33-1,2011-06-15 15:00:00,2011-06-15,475168.0,5028376.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2011,6
Turner Creek,9,9SA33-1,2011-06-15 15:00:00,2011-06-15,475168.0,5028376.0,ARCO,Ariolimax columbiana,Slug,Banana slug,3,2011,6
Turner Creek,9,9SA33-1,2011-06-15 15:00:00,2011-06-15,475168.0,5028376.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,1,2011,6
Turner Creek,9,9SA33-1,2011-06-15 15:00:00,2011-06-15,475168.0,5028376.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,1,2011,6
Turner Creek,9,9SA33-1,2011-06-15 15:00:00,2011-06-15,475168.0,5028376.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2011,6
Turner Creek,9,9SA34-1,2011-06-15 14:15:00,2011-06-15,475234.0,5028302.0,ARCO,Ariolimax columbiana,Slug,Banana slug,3,2011,6
Turner Creek,9,9SA34-1,2011-06-15 14:15:00,2011-06-15,475234.0,5028302.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,4,2011,6
Turner Creek,9,9SA34-1,2011-06-15 14:15:00,2011-06-15,475234.0,5028302.0,PRCO,Prophysaon coeruleum,Slug,Blue-Gray Taildropper slug,1,2011,6
Turner Creek,9,9SA4-1,2011-06-15 17:30:00,2011-06-15,475018.0,5028489.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,2,2011,6
Turner Creek,9,9SA4-1,2011-06-15 17:30:00,2011-06-15,475018.0,5028489.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,3,2011,6
Turner Creek,9,9SA4-1,2011-06-15 17:30:00,2011-06-15,475018.0,5028489.0,PRDU,Prophysaon dubium,Slug,Papillose Taildropper slug,1,2011,6
Turner Creek,9,9SA4-1,2011-06-15 17:30:00,2011-06-15,475018.0,5028489.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,4,2011,6
Turner Creek,9,9SA5-1,2011-06-15 16:30:00,2011-06-15,475080.0,5028445.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,2,2011,6
Turner Creek,9,9SA5-1,2011-06-15 16:30:00,2011-06-15,475080.0,5028445.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2011,6
Turner Creek,9,9SA5-1,2011-06-15 16:30:00,2011-06-15,475080.0,5028445.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,2,2011,6
Turner Creek,9,9SA5-1,2011-06-15 16:30:00,2011-06-15,475080.0,5028445.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2011,6
Turner Creek,9,9SA6-1,2011-06-16 10:15:00,2011-06-16,475139.0,5028541.0,ARCO,Ariolimax columbiana,Slug,Banana slug,5,2011,6
Turner Creek,9,9SA6-1,2011-06-16 10:15:00,2011-06-16,475139.0,5028541.0,MOFI,Monadenia fidelis,Snail,Pacific Sideband snail,1,2011,6
Turner Creek,9,9SA6-1,2011-06-16 10:15:00,2011-06-16,475139.0,5028541.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,1,2011,6
Turner Creek,9,9SA6-1,2011-06-16 10:15:00,2011-06-16,475139.0,5028541.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2011,6
Turner Creek,9,9SA6-1,2011-06-16 10:15:00,2011-06-16,475139.0,5028541.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,3,2011,6
Turner Creek,9,9SA7-1,2011-06-16 11:10:00,2011-06-16,475156.0,5028623.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2011,6
Turner Creek,9,9SA7-1,2011-06-16 11:10:00,2011-06-16,475156.0,5028623.0,ARCO,Ariolimax columbiana,Slug,Banana slug,2,2011,6
Turner Creek,9,9SA7-1,2011-06-16 11:10:00,2011-06-16,475156.0,5028623.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,1,2011,6
Turner Creek,9,9SA7-1,2011-06-16 11:10:00,2011-06-16,475156.0,5028623.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,2,2011,6
Turner Creek,9,9SA7-1,2011-06-16 11:10:00,2011-06-16,475156.0,5028623.0,PRDU,Prophysaon dubium,Slug,Papillose Taildropper slug,2,2011,6
Turner Creek,9,9SA7-1,2011-06-16 11:10:00,2011-06-16,475156.0,5028623.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2011,6
Turner Creek,9,9SA7-1,2011-06-16 11:10:00,2011-06-16,475156.0,5028623.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2011,6
Turner Creek,9,9SA8-1,2011-06-16 12:00:00,2011-06-16,475276.0,5028659.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2011,6
Turner Creek,9,9SA8-1,2011-06-16 12:00:00,2011-06-16,475276.0,5028659.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,1,2011,6
Turner Creek,9,9SA8-1,2011-06-16 12:00:00,2011-06-16,475276.0,5028659.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2011,6
Turner Creek,9,9SA8-1,2011-06-16 12:00:00,2011-06-16,475276.0,5028659.0,PRAN,Prophysaon andersoni,Slug,Reticulate Taildropper slug,1,2011,6
Turner Creek,9,9SA8-1,2011-06-16 12:00:00,2011-06-16,475276.0,5028659.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,4,2011,6
Turner Creek,9,9SA9-1,2011-06-16 12:50:00,2011-06-16,475381.0,5028712.0,ARCO,Ariolimax columbiana,Slug,Banana slug,2,2011,6
Turner Creek,9,9SA9-1,2011-06-16 12:50:00,2011-06-16,475381.0,5028712.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,1,2011,6
Turner Creek,9,9SA9-1,2011-06-16 12:50:00,2011-06-16,475381.0,5028712.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2011,6
Turner Creek,9,9SA9-1,2011-06-16 12:50:00,2011-06-16,475381.0,5028712.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2011,6
Turner Creek,9,9SA9-1,2011-06-16 12:50:00,2011-06-16,475381.0,5028712.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2011,6
Walker Creek,15-1,15-1SA1-2,2012-06-19 14:00:00,2012-06-19,466946.0,5017298.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2012,6
Walker Creek,15-1,15-1SA1-2,2012-06-19 14:00:00,2012-06-19,466946.0,5017298.0,HEGL,Hemphillia glandulosa,Slug,Warty jumping slug,1,2012,6
Walker Creek,15-1,15-1SA10-2,2012-06-19 16:30:00,2012-06-19,467051.0,5016892.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2012,6
Walker Creek,15-1,15-1SA10-2,2012-06-19 16:30:00,2012-06-19,467051.0,5016892.0,PRDU,Prophysaon dubium,Slug,Papillose Taildropper slug,1,2012,6
Walker Creek,15-1,15-1SA10-2,2012-06-19 16:30:00,2012-06-19,467051.0,5016892.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2012,6
